award_id,generated_award_id,modification,action_date,transaction_amount,recipient_name,recipient_uei,award_type,awarding_subagency,naics_code,naics_description,psc_code,psc_description,description
70CDCR21FR0000004,CONT_AWD_70CDCR21FR0000004_7012_70CDCR20D00000009_7012,P00002,2021-03-01,11692772.81,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,TO ADD FUNDING FOR DETENTION TRANSPORTATION AND MEDICAL SERVICES IN THE LOS ANGELES AREA OF RESPONSIBILITY
70CDCR20FR0000066,CONT_AWD_70CDCR20FR0000066_7012_HSCEDM11D00003_7012,P00004,2021-03-09,8023300.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION MANAGEMENT/MEDICAL/TRANSPORTATION FOR AURORA, CO"
70CDCR20FC0000013,CONT_AWD_70CDCR20FC0000013_7012_HSCEDM14A00001_7012,P00007,2021-03-12,569994.92,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA CALL,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,RIO GRANDE DETENTION CENTER SERVICES
70CDCR21FC0000008,CONT_AWD_70CDCR21FC0000008_7012_HSCEDM14A00001_7012,0,2021-03-15,714294.52,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA CALL,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES FOR RIO GRANDE DETENTION CENTER
70CDCR20FR0000031,CONT_AWD_70CDCR20FR0000031_7012_HSCEDM15D00015_7012,P00002,2021-03-16,5962898.34,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION AND TRANSPORTATION SERVICES
70CDCR21FR0000003,CONT_AWD_70CDCR21FR0000003_7012_70CDCR20D00000008_7012,P00002,2021-03-16,6171901.17,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,TO ADD FUNDS TO THE SUBJECT TASK ORDER FOR DETENTION SERVICES AT MESA VERDE AND GOLDEN STATE FACILITY
70CDCR20FR0000050,CONT_AWD_70CDCR20FR0000050_7012_70CDCR20D00000012_7012,P00004,2021-03-25,3188744.71,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,FY20 TO FOR DETENTION AND TRANSPORTATION SERVICES - SOUTH TEXAS ICE PROCESSING CENTER (STIPC)
70CDCR20FR0000039,CONT_AWD_70CDCR20FR0000039_7012_HSCEDM15D00006_7012,P00003,2021-03-29,3453238.8,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,SERVICES AT BROWARD TRANSITIONAL CENTER
70CDCR20P00000018,CONT_AWD_70CDCR20P00000018_7012_-NONE-_-NONE-,P00001,2021-04-02,-520.78,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,PURCHASE ORDER,U.S. Immigration and Customs Enforcement,925110,ADMINISTRATION OF HOUSING PROGRAMS,S206,HOUSEKEEPING- GUARD,DETAINEE HOUSING COST FOR EMERGENCY SITUATION-INCLEMENT WEATHER
70CDCR20FR0000050,CONT_AWD_70CDCR20FR0000050_7012_70CDCR20D00000012_7012,P00005,2021-04-21,17348837.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,FY20 TO FOR DETENTION AND TRANSPORTATION SERVICES - SOUTH TEXAS ICE PROCESSING CENTER (STIPC)
70CDCR20FR0000007,CONT_AWD_70CDCR20FR0000007_7012_70CDCR20D00000008_7012,P00011,2021-04-26,-2752423.61,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,THE PURPOSE OF MODIFICATION IS TO DE-OBLIGATE EXCESS/UNUSED FUNDS
70CDCR20FR0000023,CONT_AWD_70CDCR20FR0000023_7012_70CDCR20D00000011_7012,P00006,2021-04-26,25000000.0,B.I. INCORPORATED,PKK6L9KLMYR5,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,INTENSIVE SUPERVISION APPEARANCE PROGRAM (ISAP IV)
70CDCR20FR0000039,CONT_AWD_70CDCR20FR0000039_7012_HSCEDM15D00006_7012,P00004,2021-04-26,6600437.02,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,SERVICES AT BROWARD TRANSITIONAL CENTER
70CDCR21FR0000003,CONT_AWD_70CDCR21FR0000003_7012_70CDCR20D00000008_7012,P00003,2021-04-27,15000099.79,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,TO ADD FUNDS TO THE SUBJECT TASK ORDER FOR DETENTION SERVICES AT MESA VERDE AND GOLDEN STATE FACILITY
70CDCR20FR0000031,CONT_AWD_70CDCR20FR0000031_7012_HSCEDM15D00015_7012,P00003,2021-05-04,15902637.86,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION AND TRANSPORTATION SERVICES
70CDCR20FR0000036,CONT_AWD_70CDCR20FR0000036_7012_HSCEDM17D00009_7012,P00005,2021-05-05,9419569.06,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,MONTGOMERY PROCESSING CENTER (HOUSTON)
70CDCR20FC0000019,CONT_AWD_70CDCR20FC0000019_7012_70CDCR18A00000007_7012,P00003,2021-05-12,383700.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA CALL,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,DETAINEE BED DAYS AT THE ROBERT A. DEYTON DETENTION FACILITY
70CDCR21FR0000004,CONT_AWD_70CDCR21FR0000004_7012_70CDCR20D00000009_7012,P00003,2021-05-12,32746534.58,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,TO ADD FUNDING FOR DETENTION AND TRANSPORTATION SERVICES IN THE LOS ANGELES AREA OF RESPONSIBILITY
70CDCR20FR0000066,CONT_AWD_70CDCR20FR0000066_7012_HSCEDM11D00003_7012,P00005,2021-05-13,6769600.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION MANAGEMENT/MEDICAL/TRANSPORTATION FOR AURORA, CO"
70CDCR21FC0000008,CONT_AWD_70CDCR21FC0000008_7012_HSCEDM14A00001_7012,P00001,2021-05-18,714794.52,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA CALL,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES FOR RIO GRANDE DETENTION CENTER
HSCEDM17J00008,CONT_AWD_HSCEDM17J00008_7012_HSCEDM14A00001_7012,P00010,2021-05-24,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA CALL,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,RIO GRANDE DETENTION CENTER
70CDCR18FR0000071,CONT_AWD_70CDCR18FR0000071_7012_HSCEDM15D00006_7012,P00013,2021-05-25,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES AT BROWARD TRANSITIONAL CENTER
70CDCR19FC0000008,CONT_AWD_70CDCR19FC0000008_7012_HSCEDM14A00001_7012,P00007,2021-05-25,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA CALL,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,RIO GRANDE DETENTION CENTER
HSCEDM15J00024,CONT_AWD_HSCEDM15J00024_7012_HSCEDM15D00006_7012,P00009,2021-05-25,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION MANAGEMENT SERVICES
HSCEDM16J00019,CONT_AWD_HSCEDM16J00019_7012_HSCEDM15D00006_7012,P00012,2021-05-26,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES AT BROWARD TRANSITIONAL CENTER
HSCEDM16J00042,CONT_AWD_HSCEDM16J00042_7012_HSCEDM11D00003_7012,P00014,2021-05-26,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"CONTRACT DETENTION FACILITY, AURORA, COLORADO"
70CDCR18FC0000011,CONT_AWD_70CDCR18FC0000011_7012_HSCEDM14A00001_7012,P00009,2021-05-27,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA CALL,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,RIO GRANDE DETENTION CENTER
HSCEDM17J00024,CONT_AWD_HSCEDM17J00024_7012_HSCEDM15D00006_7012,P00012,2021-06-01,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES AT BROWARD TRANSITIONAL CENTER
70CDCR21FC0000008,CONT_AWD_70CDCR21FC0000008_7012_HSCEDM14A00001_7012,P00002,2021-06-08,334000.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA CALL,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES FOR RIO GRANDE DETENTION CENTER
HSCEDM15F00009,CONT_AWD_HSCEDM15F00009_7012_HSCEDM09D00006_7012,P00005,2021-06-08,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,DETENTION SERVICES AT BROWARD TRANSITIONAL SERVICES
70CDCR21FR0000003,CONT_AWD_70CDCR21FR0000003_7012_70CDCR20D00000008_7012,P00004,2021-06-17,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,TO MOVE FUNDS TO THE SUBJECT TASK ORDER FOR DETENTION SERVICES AT MESA VERDE AND GOLDEN STATE FACILITY
HSCEDM15J00042,CONT_AWD_HSCEDM15J00042_7012_HSCEDM15D00012_7012,P00009,2021-06-17,0.0,"GEO CARE SERVICES, LLC",G6XJKMJUNB91,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,G099,SOCIAL- OTHER,TASK ORDER FOR FAMILY CASE MANAGEMENT SERVICES [MIA]
HSCEDM15J00039,CONT_AWD_HSCEDM15J00039_7012_HSCEDM15D00008_7012,P00009,2021-06-23,0.0,"GEO CARE SERVICES, LLC",G6XJKMJUNB91,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,G099,SOCIAL- OTHER,TASK ORDER FOR FAMILY CASE MANAGEMENT SERVICES [DC]
HSCEOP06J00405,CONT_AWD_HSCEOP06J00405_7012_HSCEAB04C0001_7012,P00003,2021-06-24,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,,,S206,HOUSEKEEPING- GUARD,THE PURPOSE FOR THIS MODIFICATION IS TO CLOSEOUT THIS CONTRACT.
70CDCR20FR0000039,CONT_AWD_70CDCR20FR0000039_7012_HSCEDM15D00006_7012,P00005,2021-06-25,4993399.94,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,SERVICES AT BROWARD TRANSITIONAL CENTER
70CDCR18FR0000009,CONT_AWD_70CDCR18FR0000009_7012_HSCEDM12D00001_7012,P00017,2021-06-28,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES
70CDCR18FR0000052,CONT_AWD_70CDCR18FR0000052_7012_HSCEDM11D00003_7012,P00011,2021-06-28,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION SERVICES FOR AURORA, CO CDF"
HSCEDM15J00004,CONT_AWD_HSCEDM15J00004_7012_HSCEDM12D00001_7012,P00011,2021-06-28,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP. OPTION YEAR 3
HSCEDM15J00040,CONT_AWD_HSCEDM15J00040_7012_HSCEDM15D00010_7012,P00009,2021-06-28,0.0,"GEO CARE SERVICES, LLC",G6XJKMJUNB91,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,G099,SOCIAL- OTHER,TASK ORDER FOR FAMILY CASE MANAGEMENT SERVICES [LA]
HSCEDM15J00043,CONT_AWD_HSCEDM15J00043_7012_HSCEDM15D00013_7012,P00009,2021-06-28,0.0,"GEO CARE SERVICES, LLC",G6XJKMJUNB91,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,G099,SOCIAL- OTHER,TASK ORDER FOR FAMILY CASE MANAGEMENT SERVICES [CHI]
HSCEDM17J00004,CONT_AWD_HSCEDM17J00004_7012_HSCEDM12D00001_7012,P00013,2021-06-28,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES AT THE SOUTH TEXAS DETENTION CENTER
70CDCR18FR0000070,CONT_AWD_70CDCR18FR0000070_7012_HSCEDM15D00015_7012,P00010,2021-06-29,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION, FOOD AND TRANSPORTAION SERVICES"
HSCEOP06J00469,CONT_AWD_HSCEOP06J00469_7012_HSACD4C0001_7012,P00003,2021-06-29,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,AD21,R&D- DEFENSE OTHER: SERVICES (BASIC RESEARCH),THE PURPOSE OF THIS MOD IS TO CLOSEOUT CONTRACT HSCEOP-06-J-00469
70CDCR19FC0000012,CONT_AWD_70CDCR19FC0000012_7012_70CDCR18A00000007_7012,P00001,2021-07-13,-625346.28,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA CALL,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES AT ROBERT A. DEYTON DETENTION FACILITY
70CDCR21FC0000011,CONT_AWD_70CDCR21FC0000011_7012_70CDCR18A00000007_7012,0,2021-07-19,100000.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA CALL,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,DETAINEE BED DAYS AT THE ROBERT A. DEYTON DETENTION FACILITY
70CDCR20FR0000066,CONT_AWD_70CDCR20FR0000066_7012_HSCEDM11D00003_7012,P00006,2021-07-21,32300.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION MANAGEMENT/MEDICAL/TRANSPORTATION FOR AURORA, CO"
70CDCR20FR0000031,CONT_AWD_70CDCR20FR0000031_7012_HSCEDM15D00015_7012,P00004,2021-07-22,11820532.6,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION, FOOD AND TRANSPORTATION SERVICES"
70CDCR20FR0000050,CONT_AWD_70CDCR20FR0000050_7012_70CDCR20D00000012_7012,P00006,2021-07-22,176038.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,FY20 TO FOR DETENTION AND TRANSPORTATION SERVICES - SOUTH TEXAS ICE PROCESSING CENTER (STIPC)
70CDCR21FR0000004,CONT_AWD_70CDCR21FR0000004_7012_70CDCR20D00000009_7012,P00004,2021-07-22,3389292.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,TO ADD FUNDING FOR DETENTION AND TRANSPORTATION SERVICES IN THE LOS ANGELES AREA OF RESPONSIBILITY
70CDCR21FR0000044,CONT_AWD_70CDCR21FR0000044_7012_70CDCR20D00000011_7012,0,2021-07-28,52400000.0,B.I. INCORPORATED,PKK6L9KLMYR5,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,INTENSIVE SUPERVISION APPEARANCE PROGRAM (ISAP IV)
70CDCR20FR0000066,CONT_AWD_70CDCR20FR0000066_7012_HSCEDM11D00003_7012,P00007,2021-07-30,11463328.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION MANAGEMENT/MEDICAL/TRANSPORTATION FOR AURORA, CO"
70CDCR21FR0000051,CONT_AWD_70CDCR21FR0000051_7012_70CDCR20D00000012_7012,0,2021-08-03,7989112.96,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,SOUTH TEXAS DETENTION COMPLEX NEW TASK ORDER AWARD: TBD  POP 06 AUG 2021  - 05 AUG 2022. FUNDING THROUGH 30 SEPTEMBER 2021.  COR RANDY LECOMPTE ACOR: MICHAEL SHERDIAN
70CDCR19FR0000077,CONT_AWD_70CDCR19FR0000077_7012_HSCEDM14D00004_7012,P00011,2021-08-10,-330444.53,B.I. INCORPORATED,PKK6L9KLMYR5,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,INTENSIVE SUPERVISION APPEARANCE PROGRAM (ISAP III) FOR ALTERNATIVES TO DETENTION
70CDCR20FR0000023,CONT_AWD_70CDCR20FR0000023_7012_70CDCR20D00000011_7012,P00007,2021-08-16,261082.39,B.I. INCORPORATED,PKK6L9KLMYR5,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,INTENSIVE SUPERVISION APPEARANCE PROGRAM (ISAP IV)
70CDCR21FR0000057,CONT_AWD_70CDCR21FR0000057_7012_HSCEDM17D00009_7012,0,2021-08-17,4511235.78,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,MONTGOMERY PROCESSING CENTER DETENTION SERVICES
70CDCR18FR0000125,CONT_AWD_70CDCR18FR0000125_7012_HSCEDM17D00009_7012,P00001,2021-08-20,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,PROCURE SUPPLIES/EQUIPMENT FOR MONTGOMERY PROCESSING CENTER IHSC MEDICAL AND DENTAL CLINICS
70CDCR21FC0000011,CONT_AWD_70CDCR21FC0000011_7012_70CDCR18A00000007_7012,P00001,2021-08-20,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA CALL,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,DETAINEE BED DAYS AT THE ROBERT A. DEYTON DETENTION FACILITY
70CDCR21FR0000044,CONT_AWD_70CDCR21FR0000044_7012_70CDCR20D00000011_7012,P00001,2021-08-27,15583727.0,B.I. INCORPORATED,PKK6L9KLMYR5,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,INTENSIVE SUPERVISION APPEARANCE PROGRAM (ISAP IV)
70CDCR21FR0000059,CONT_AWD_70CDCR21FR0000059_7012_70CDCR21D00000004_7012,0,2021-08-30,3059259.75,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,MIA AOR IMMIGRATION DETENTION AND TRANSPORTATION SERVICES
70CDCR21FC0000008,CONT_AWD_70CDCR21FC0000008_7012_HSCEDM14A00001_7012,P00003,2021-09-01,899983.4,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA CALL,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES FOR RIO GRANDE DETENTION CENTER
70CDCR20FR0000039,CONT_AWD_70CDCR20FR0000039_7012_HSCEDM15D00006_7012,P00006,2021-09-02,684724.56,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,SERVICES AT BROWARD TRANSITIONAL CENTER
70CDCR21FR0000003,CONT_AWD_70CDCR21FR0000003_7012_70CDCR20D00000008_7012,P00005,2021-09-02,7768990.66,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,INCREASE AVAILABLE FUNDS ON THE SUBJECT TASK ORDER FOR DETENTION SERVICES AT MESA VERDE AND GOLDEN STATE FACILITY
70CDCR21FR0000044,CONT_AWD_70CDCR21FR0000044_7012_70CDCR20D00000011_7012,P00002,2021-09-03,75000000.0,B.I. INCORPORATED,PKK6L9KLMYR5,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,INTENSIVE SUPERVISION APPEARANCE PROGRAM (ISAP IV)
70CDCR21FR0000051,CONT_AWD_70CDCR21FR0000051_7012_70CDCR20D00000012_7012,P00001,2021-09-13,50000.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,SOUTH TEXAS DETENTION COMPLEX NEW TASK ORDER AWARD: TBD  POP 06 AUG 2021  - 05 AUG 2022. FUNDING THROUGH 30 SEPTEMBER 2021.  COR RANDY LECOMPTE ACOR: MICHAEL SHERDIAN
70CDCR20FR0000036,CONT_AWD_70CDCR20FR0000036_7012_HSCEDM17D00009_7012,P00006,2021-09-15,900351.88,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,MONTGOMERY PROCESSING CENTER (HOUSTON)
70CDCR21FC0000008,CONT_AWD_70CDCR21FC0000008_7012_HSCEDM14A00001_7012,P00004,2021-09-15,777015.8,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA CALL,U.S. Immigration and Customs Enforcement,922140,CORRECTIONAL INSTITUTIONS,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES FOR RIO GRANDE DETENTION CENTER
70CDCR21FR0000004,CONT_AWD_70CDCR21FR0000004_7012_70CDCR20D00000009_7012,P00005,2021-09-15,20893879.88,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,TO ADD FUNDING FOR DETENTION AND TRANSPORTATION SERVICES IN THE LOS ANGELES AREA OF RESPONSIBILITY
